,Latitude,ListingID,Unnamed: 0,FullStreetAddress,Appliances,AssessmentYear,Attic,Baths,BathsFull,BathsHalf,Beds,CityName,CloseDate,ClosePrice,ContractDate,CountyTax,DaysOnMarket,Fireplaces,Heating,HOA,HotWater,ImprovementAssessmentAmount,InteriorFeatures,LandAssessmentAmount,Stories,ListDate,ListPrice,ListingLowPrice,ListingType,Longitude,OriginalListPrice,Ownership,Parking,ShowDays,StreetName,StreetNumber,Style,ListingTaxID,TotalAssessment,TotalShowings,LivingArea,TotalTaxes,TotalTours,Type,YearBuilt,Zip4,PostalCode
1177,38.855709999999995,AR9908448,1177,1319 20TH ST S,"Dishwasher, Disposal, Icemaker, Refrigerator, Six Burner Stove, Oven / Range - Gas, Water Heater, Dryer - Front Loading, ENERGY STAR Clothes Washer",2016.0,Yes,3.0,3,0,4,ARLINGTON,2017-06-05,765000.0,2017-05-04,6736.46,28,1,Forced Air,False,Natural Gas,213600.0,Floor Plan-Traditional,475200.0,2,2017-04-06,799900.0,799900.0,Excl. Right,-77.06926,845000.0,Fee Simple,Drvwy/Off Str,All Days,20TH,1319.0,Raised Rambler,37-002-002,688800,0,1872,6826.0,2,Detached,1954,1501.0,22202
1178,38.836040000000004,AR9908225,1178,4100 32ND RD S #A1,"Microwave, Dryer, Washer, Dishwasher, Disposal, Refrigerator, Icemaker, Stove",2016.0,No,2.0,2,0,1,ARLINGTON,2017-07-03,385000.0,2017-04-28,3440.6,22,0,Central,False,Electric,316000.0,Floor Plan-Traditional,35800.0,2,2017-04-06,395000.0,395000.0,Excl. Right,-77.08524,395000.0,Condo,Assigned,All Days,32ND,4100.0,Traditional,30-005-318,351800,1,1490,3486.32,1,Garden 1-4 Floors,1940,2019.0,22206
1179,38.88338594,AR9899928,1179,1050 STUART ST N #904,"Dishwasher, Disposal, Dryer, Exhaust Fan, Icemaker, Microwave, Oven / Range - Gas, Refrigerator, Washer",,No,2.0,2,0,2,ARLINGTON,2017-05-09,565000.0,2017-04-06,,8,1,Forced Air,False,Electric,,Floor Plan-Open,,1,2017-03-29,580000.0,580000.0,Excl. Right,-77.11240335800001,580000.0,Condo,"Assigned, Garage",All Days,STUART,1050.0,Colonial,14-021-079,0,1,1142,,1,Hi-Rise 9+ Floors,1995,,22201
1180,38.872240000000005,AR9906489,1180,4310 PERSHING DR #43102,"Disposal, Dishwasher, Microwave, Refrigerator, Stove",2016.0,No,1.0,1,0,1,ARLINGTON,2017-05-17,212500.0,2017-04-25,1927.64,21,0,Radiator,False,Electric,158000.0,Floor Plan-Traditional,39100.0,1,2017-04-04,209900.0,209900.0,Excl. Right,-77.10721,209900.0,Condo,Permit Required,All Days,PERSHING,4310.0,Colonial,20-029-087,197100,1,699,1953.24,1,Garden 1-4 Floors,1940,,22203
1181,38.84145557,AR9899874,1181,2665 WALTER REED DR #C,,2016.0,No,1.0,1,0,2,ARLINGTON,2017-05-31,310000.0,2017-04-03,2762.85,3,0,Central,False,Electric,243200.0,Floor Plan-Traditional,39300.0,1,2017-04-01,318000.0,318000.0,Excl. Right,-77.105083167,318000.0,Condo,Unassigned,All Days,WALTER REED,2665.0,Traditional,29-005-691,282500,1,755,2799.56,1,Garden 1-4 Floors,1950,1245.0,22206
1182,38.9113,AR9899955,1182,5116 37TH ST N,,2016.0,No,2.0,2,0,3,ARLINGTON,2017-03-29,925000.0,2017-03-29,7498.33,0,1,Forced Air,False,Natural Gas,160700.0,,606000.0,3,2017-03-29,925000.0,925000.0,Excl. Agency,-77.14571,925000.0,Fee Simple,Garage,,37TH,5116.0,Split Level,02-018-006,766700,0,0,7597.98,0,Detached,1950,1862.0,22207
1183,38.84241,AR9902256,1183,3650 GLEBE RD S #247,"Dishwasher, Disposal, Dryer, Washer, Microwave, Icemaker, Refrigerator, Stove, Washer / Dryer - Stacked, Oven / Range - Gas",2016.0,No,1.0,1,0,1,ARLINGTON,2017-07-25,332000.0,2017-05-22,2814.68,53,0,Forced Air,False,Natural Gas,247700.0,Floor Plan-Open,40100.0,1,2017-03-31,344900.0,344900.0,Excl. Right,-77.05085,349900.0,Condo,Garage,All Days,GLEBE,3650.0,Other,34-027-345,287800,1,669,2852.08,1,Hi-Rise 9+ Floors,2006,2394.0,22202
1184,38.8675675,AR9900222,1184,26 S PERSHING DR,"Dishwasher, Freezer, Microwave, Oven / Range - Electric, Refrigerator, Stove",,No,3.0,3,0,4,ARLINGTON,2017-06-01,487500.0,2017-04-13,,23,0,"Forced Air, Heat Pump(s), Zoned",False,Electric,,,,3,2017-03-29,999000.0,999000.0,Excl. Agency,-77.11041750000003,999000.0,Fee Simple,Garage,All Days,S PERSHING,26.0,Craftsman,NO TAX RECORDS,0,0,3200,,1,Detached,2017,,22204
1185,38.86156,AR9900239,1185,1210 S BARTON ST #330,"Dishwasher, Disposal, Oven / Range - Gas",2016.0,No,1.0,1,0,2,ARLINGTON,2017-04-28,360000.0,2017-03-29,3516.89,0,0,Forced Air,False,Natural Gas,319800.0,Floor Plan-Traditional,39800.0,2,2017-03-29,350000.0,350000.0,Excl. Right,-77.08354,350000.0,Condo,Unassigned,All Days,S BARTON,1210.0,Colonial,32-002-330,359600,0,994,3563.62,0,Townhouse,1939,4832.0,22204
1186,38.85179,AR9901194,1186,1955 S KENMORE ST,"Dishwasher, Disposal, Dryer, Washer, Refrigerator, Icemaker, Stove",2016.0,No,2.0,2,0,2,ARLINGTON,2017-06-16,530000.0,2017-04-11,4194.64,4,2,Forced Air,False,Natural Gas,120200.0,,308700.0,2,2017-04-07,520000.0,520000.0,Excl. Right,-77.08662,520000.0,Fee Simple,Concrete Driveway,All Days,S KENMORE,1955.0,Split Foyer,31-010-013,428900,0,0,4250.38,1,Detached,1973,5318.0,22204
1187,38.85222538,AR9900845,1187,1641 STAFFORD ST S,,2016.0,Yes,3.0,3,0,3,ARLINGTON,2017-04-27,710500.0,2017-04-03,5629.37,4,2,"Zoned, Programmable Thermostat, Humidifier, Central",False,Natural Gas,178100.0,,397500.0,2,2017-03-30,699000.0,699000.0,Excl. Right,-77.09819242,699000.0,Fee Simple,Drvwy/Off Str,All Days,STAFFORD,1641.0,Raised Rambler,27-008-003,575600,1,2601,5704.18,2,Detached,1962,4015.0,22204
1188,38.89965,AR9901985,1188,2425 DICKERSON ST,"Washer, Dryer, Disposal, Dishwasher, Microwave, Refrigerator, Icemaker, Oven - Wall, Oven - Double, Cooktop, Water Dispenser, Water Heater",2016.0,No,4.5,4,1,5,ARLINGTON,2017-05-31,1250000.0,2017-04-02,11460.2,2,1,Heat Pump(s),False,Natural Gas,591000.0,,580800.0,3,2017-03-31,1250000.0,1250000.0,Excl. Right,-77.13020999999998,1250000.0,Fee Simple,"Drvwy/Off Str, Garage",,DICKERSON,2425.0,Colonial,08-001-023,1171800,0,4039,11612.52,2,Detached,2008,2642.0,22207
1189,38.88291415,AR9900580,1189,1001 RANDOLPH ST N #1016,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven / Range - Electric, Refrigerator, Washer, Washer / Dryer - Stacked",2016.0,No,1.0,1,0,1,ARLINGTON,2017-04-28,367000.0,2017-04-01,3446.47,3,0,Central,True,Electric,327000.0,"Floor Plan-Open, Floor Plan-Traditional",25400.0,1,2017-03-30,369990.0,369990.0,Excl. Right,-77.109322189,369990.0,Condo,"Garage, Underground, Assigned",,RANDOLPH,1001.0,Contemporary,14-029-186,352400,0,650,3492.26,1,Hi-Rise 9+ Floors,2005,5610.0,22201
1190,38.84833,AR9902462,1190,2120 RANDOLPH ST,"Dishwasher, Disposal, Dryer, Exhaust Fan, Microwave, Oven / Range - Gas, Refrigerator, Washer, Water Heater",2016.0,Yes,3.0,3,0,4,ARLINGTON,2017-05-12,711000.0,2017-04-09,5921.79,10,1,Forced Air,False,Natural Gas,256700.0,Floor Plan-Open,348800.0,3,2017-03-31,710000.0,710000.0,Excl. Right,-77.09539000000002,710000.0,Fee Simple,Drvwy/Off Str,All Days,RANDOLPH,2120.0,Cape Cod,27-007-005,605500,0,1916,6000.48,2,Detached,1946,5128.0,22204
1191,38.91169,AR9915837,1191,5109 37TH ST N,"Cooktop, Dishwasher, Disposal, Dryer - Front Loading, Humidifier, Oven - Double, Oven - Wall, Refrigerator, Washer - Front Loading, Water Heater",2016.0,Yes,3.0,3,0,4,ARLINGTON,2017-06-09,1000000.0,2017-04-22,8084.15,2,2,Forced Air,False,Natural Gas,232600.0,Floor Plan-Traditional,594000.0,2,2017-04-20,995000.0,995000.0,Excl. Right,-77.14541,995000.0,Fee Simple,Garage,All Days,37TH,5109.0,Split Foyer,02-003-014,826600,1,0,8191.58,2,Detached,1959,1824.0,22207
1192,38.862840000000006,AR9900662,1192,1016 WAYNE ST #409,,2016.0,No,2.5,2,1,3,ARLINGTON,2017-04-14,525000.0,2017-04-01,4769.71,4,0,"Forced Air, Central",False,Electric,413900.0,Floor Plan-Open,73800.0,1,2017-03-30,459000.0,459000.0,Excl. Right,-77.08189,459000.0,Condo,Assigned,All Days,WAYNE,1016.0,Contemporary,32-001-349,487700,0,1846,4833.1,1,Other,1982,4435.0,22204
1193,38.876909999999995,AR9900751,1193,933 MADISON ST,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Range Hood, Refrigerator, Stove, Washer, Water Heater",2016.0,No,2.0,2,0,4,ARLINGTON,2017-05-01,820000.0,2017-04-01,6393.19,3,1,Forced Air,False,Natural Gas,154100.0,Floor Plan-Traditional,499600.0,3,2017-03-30,800000.0,800000.0,Excl. Right,-77.14388000000002,800000.0,Fee Simple,"Drvwy/Off Str, Street",All Days,MADISON,933.0,Colonial,12-010-044,653700,1,2110,6478.16,1,Detached,1947,1655.0,22205
1194,38.87585,AR9902911,1194,4141 HENDERSON RD #703,"Dishwasher, Disposal, Refrigerator, Stove",2016.0,No,1.5,1,1,1,ARLINGTON,2017-06-01,265000.0,2017-04-25,3080.7,25,0,Forced Air,False,Natural Gas,268200.0,Floor Plan-Traditional,46800.0,1,2017-03-31,269900.0,269900.0,Excl. Right,-77.10948,269900.0,Condo,Gen Comm Elem,All Days,HENDERSON,4141.0,Contemporary,20-012-184,315000,1,1170,3121.64,1,Hi-Rise 9+ Floors,1973,2464.0,22203
1195,38.89386,AR9906714,1195,4725 20TH ST N,"Washer, Dryer, Dishwasher, Disposal, Refrigerator, Oven / Range - Electric",2016.0,Yes,1.0,1,0,3,ARLINGTON,2017-06-28,725000.0,2017-04-12,6169.22,7,1,Forced Air,False,Natural Gas,125900.0,Floor Plan-Traditional,504900.0,3,2017-04-06,695000.0,695000.0,Excl. Right,-77.12191999999997,695000.0,Fee Simple,Drvwy/Off Str,All Days,20TH,4725.0,Cape Cod,07-006-150,630800,0,0,6251.22,2,Detached,1938,2220.0,22207
1196,38.85029552,AR9902130,1196,4139 FOUR MILE RUN DR #404,"Disposal, Dishwasher, Dryer, Exhaust Fan, Microwave, Intercom, Refrigerator, Stove, Washer, Oven / Range - Gas",2016.0,No,2.0,2,0,2,ARLINGTON,2017-05-05,405000.0,2017-04-04,3616.64,5,0,Forced Air,False,Natural Gas,328600.0,Floor Plan-Open,41200.0,1,2017-03-31,405000.0,405000.0,Excl. Right,-77.096597547,409900.0,Condo,Permit Required,All Days,FOUR MILE RUN,4139.0,Contemporary,27-007-744,369800,0,1030,3664.7,2,Garden 1-4 Floors,1966,3961.0,22204
1197,38.8852,AR9908028,1197,1021 GARFIELD ST #603,"Dishwasher, Disposal, Microwave, Oven / Range - Gas, Refrigerator, Washer / Dryer - Stacked",2016.0,No,1.0,1,0,1,ARLINGTON,2017-05-26,490000.0,2017-04-12,4585.84,6,1,Forced Air,False,Natural Gas,442000.0,Floor Plan-Open,26900.0,1,2017-04-06,500000.0,500000.0,Excl. Agency,-77.09355,500000.0,Condo,"Assigned, Garage",,GARFIELD,1021.0,Contemporary,18-025-270,468900,1,749,4646.78,1,Hi-Rise 9+ Floors,2005,2575.0,22201
1198,38.861740000000005,AR9901658,1198,1201 BARTON ST #143,"Dishwasher, Dryer, Refrigerator, Washer, Stove",2016.0,No,1.0,1,0,1,ARLINGTON,2017-05-17,303000.0,2017-04-10,2876.3,6,0,Heat Pump(s),False,Electric,260500.0,Floor Plan-Traditional,33600.0,2,2017-03-30,299900.0,299900.0,Excl. Right,-77.08325,299900.0,Condo,Unassigned,,BARTON,1201.0,Traditional,32-001-143,294100,1,840,2914.5,1,Townhouse,1939,4838.0,22204
1199,38.87789,AR9901355,1199,908 LEXINGTON ST,,2016.0,Yes,4.5,4,1,5,ARLINGTON,2017-09-08,1412000.0,2017-07-20,6096.85,112,1,"90% Forced Air, Heat Pump(s)",False,60 or More Gallon Tank,108400.0,,515000.0,4,2017-03-30,1399999.0,1399999.0,Excl. Agency,-77.13405,1415000.0,Fee Simple,Garage,,LEXINGTON,908.0,Arts & Crafts,13-007-028,623400,0,4845,6177.88,1,Detached,2017,1321.0,22205
1200,38.89483,AR9901344,1200,2000 CULPEPER ST,"Disposal, Microwave, Dryer, Washer, Oven / Range - Gas, Dishwasher, Refrigerator",2016.0,Yes,1.0,1,0,2,ARLINGTON,2017-04-28,592000.0,2017-03-31,5180.47,0,0,Baseboard,False,Natural Gas,64700.0,Floor Plan-Traditional,465000.0,2,2017-03-31,550000.0,550000.0,Excl. Right,-77.12624,550000.0,Fee Simple,Drvwy/Off Str,All Days,CULPEPER,2000.0,Bungalow,08-011-052,529700,1,884,5249.32,2,Detached,1937,2005.0,22207
1201,38.84806244,AR9902203,1201,4081 FOUR MILE RUN DR S #304,"Washer, Dryer, Disposal, Dishwasher, Icemaker, Microwave, Stove, Refrigerator",2016.0,No,1.0,1,0,1,ARLINGTON,2017-05-18,310000.0,2017-04-23,2979.97,24,0,Forced Air,False,Electric,270700.0,Floor Plan-Traditional,34000.0,1,2017-03-31,309900.0,309900.0,Excl. Right,-77.09661414600001,309900.0,Condo,"Street, Permit Required, Unassigned",All Days,FOUR MILE RUN,4081.0,Colonial,27-007-391,304700,1,851,3019.56,1,Garden 1-4 Floors,2006,5628.0,22204
1202,38.86943133,AR9901807,1202,316 FENWICK ST S,"Dishwasher, Disposal, Dryer, Oven / Range - Gas, Refrigerator, Microwave, Washer",2016.0,Yes,1.5,1,1,3,ARLINGTON,2017-07-19,699000.0,2017-05-21,6090.01,45,1,"Forced Air, Heat Pump(s)",False,Natural Gas,217700.0,Floor Plan-Traditional,405000.0,1,2017-03-30,699000.0,699000.0,Excl. Right,-77.089208659,745000.0,Fee Simple,Drvwy/Off Str,All Days,FENWICK,316.0,Rambler,24-022-048,622700,1,1792,6170.94,3,Detached,1952,2045.0,22204
1203,38.8599,AR9901691,1203,1414 BARTON ST S #450,"Refrigerator, Washer, Dryer, Disposal, Dishwasher, Dryer - Front Loading, Exhaust Fan, Stove, Microwave, Oven / Range - Gas",2016.0,No,1.5,1,1,1,ARLINGTON,2017-05-31,275000.0,2017-05-01,2473.36,18,0,Forced Air,False,Electric,223400.0,"Other, Floor Plan-Traditional",29500.0,2,2017-03-30,275000.0,275000.0,Modified/Excl,-77.08318,275000.0,Condo,"Gen Comm Elem, Permit Required",All Days,BARTON,1414.0,Colonial,32-013-450,252900,1,738,2506.22,1,Townhouse,1939,4844.0,22204
1204,38.883140000000004,AR9921242,1204,901 MONROE ST #314,"Dishwasher, Disposal, Dryer, Exhaust Fan, Icemaker, Microwave, Oven / Range - Gas, Refrigerator, Washer, Washer / Dryer - Stacked",2016.0,No,1.0,1,0,1,ARLINGTON,2017-05-31,480000.0,2017-04-23,4345.25,4,1,Forced Air,True,Electric,410000.0,Floor Plan-Open,34300.0,1,2017-04-19,474995.0,474995.0,Excl. Right,-77.10268,474995.0,Condo,Garage,All Days,MONROE,901.0,Contemporary,14-036-061,444300,1,857,4402.98,1,Hi-Rise 9+ Floors,1998,2355.0,22201
1205,38.88631713,AR9901577,1205,3515 WASHINGTON BLVD #102,"Dishwasher, Disposal, Microwave, Oven - Self Cleaning, Oven / Range - Gas, Refrigerator",2016.0,No,1.0,1,0,2,ARLINGTON,2017-06-09,370000.0,2017-05-09,3493.42,41,0,"Wall Unit, Summer / Winter Changeover",False,Natural Gas,313200.0,Floor Plan-Traditional,44000.0,1,2017-03-30,379900.0,379900.0,Excl. Right,-77.104656822,379900.0,Condo,"Drvwy/Off Str, Permit Required, Assigned",All Days,WASHINGTON,3515.0,Traditional,15-084-023,357200,0,1100,3539.82,1,Mid-Rise 5-8 Floors,1960,4522.0,22201
1206,38.85426,AR9909385,1206,711 22ND ST S,"Dishwasher, Disposal, Dryer, Refrigerator, Washer, Water Heater, Exhaust Fan, Oven / Range - Electric",2016.0,No,2.0,2,0,3,ARLINGTON,2017-05-31,740000.0,2017-04-11,6131.08,5,1,Forced Air,False,Electric,156900.0,Floor Plan-Open,470000.0,3,2017-04-06,719000.0,719000.0,Excl. Right,-77.05816999999998,719000.0,Fee Simple,"Drvwy/Off Str, Street",All Days,22ND,711.0,Cape Cod,36-027-003,626900,1,1674,6212.56,2,Detached,1955,2723.0,22202
1207,38.89124,AR9901489,1207,1505 SCOTT ST,,2016.0,Yes,3.0,3,0,3,ARLINGTON,2017-05-01,925000.0,2017-04-01,7313.48,2,0,Radiator,False,Natural Gas,129000.0,,618800.0,3,2017-03-30,925000.0,925000.0,Excl. Right,-77.08069,925000.0,Fee Simple,"Drvwy/Off Str, Private 1-10 Spaces",,SCOTT,1505.0,Cape Cod,17-022-012,747800,0,0,7410.68,1,Detached,1940,,22209
1208,38.84241,AR9901649,1208,3650 SOUTH GLEBE RD #545,,2016.0,No,1.0,1,0,1,ARLINGTON,2017-05-16,389900.0,2017-04-16,3503.2,18,0,Hot Water,True,Electric,308800.0,Other,49400.0,11,2017-03-30,389900.0,389900.0,Excl. Agency,-77.05085,389900.0,Condo,Assigned,All Days,SOUTH GLEBE,3650.0,Other,34-027-441,358200,0,824,3549.74,1,Hi-Rise 9+ Floors,2007,2399.0,22202
1209,38.88125318,AR9901912,1209,900 TAYLOR ST #1508,,2016.0,No,1.0,1,0,1,ARLINGTON,2017-10-18,95000.0,2017-09-22,528.12,62,0,Central,False,Electric,28600.0,Floor Plan-Open,25400.0,1,2017-03-30,115000.0,115000.0,Excl. Right,-77.11315665,115000.0,Condo,Parking Fee,,TAYLOR,900.0,Traditional,14-051-214,54000,0,634,535.14,2,Hi-Rise 9+ Floors,1992,1874.0,22203
1210,38.8539,AR9902080,1210,806 22ND ST S,"Dishwasher, Disposal, Icemaker, Microwave, Refrigerator, Range Hood, Stove",,Yes,4.5,4,1,6,ARLINGTON,2017-11-17,1500000.0,2017-10-17,,200,3,Forced Air,False,Natural Gas,,Floor Plan-Open,,3,2017-03-31,1499000.0,1499000.0,Excl. Right,-77.05986,1499000.0,Fee Simple,"Drvwy/Off Str, Garage",,22ND,806.0,Craftsman,36-031-015,0,1,5057,,1,Detached,2017,2623.0,22202
1211,38.85215,AR9903487,1211,710 24TH ST S,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Refrigerator, Range Hood, Stove, Washer",,No,2.5,2,1,3,ARLINGTON,2017-04-28,875000.0,2017-04-03,,2,1,"Forced Air, Radiator",False,Natural Gas,,Other,,3,2017-04-01,875000.0,875000.0,Excl. Right,-77.05806,875000.0,Fee Simple,"On-site Prk/Sale, Prk Space Cnvys, Shared Driveway, Street",,24TH,710.0,Cottage,36-045-008,0,1,2484,,1,Detached,1925,2426.0,22202
1212,38.909690000000005,AR9907023,1212,4706 32ND ST N,"Microwave, Dishwasher, Disposal, Refrigerator, Icemaker, Stove, Dryer - Front Loading, Washer - Front Loading, Extra Refrigerator / Freezer, Cooktop, Oven - Wall",2016.0,No,4.0,3,2,5,ARLINGTON,2017-06-29,1350000.0,2017-06-06,,55,2,Radiator,False,Natural Gas,441100.0,Floor Plan-Traditional,858800.0,4,2017-04-05,1449000.0,1449000.0,Excl. Right,-77.12943,1449000.0,Fee Simple,Drvwy/Off Str,All Days,32ND,4706.0,Tudor,03-058-008,1299900,1,3700,12882.0,2,Detached,1930,4202.0,22207
1213,38.831579999999995,AR9902676,1213,3495 UTAH ST #B2,"Dryer, Dishwasher, Disposal, Exhaust Fan, Refrigerator, Stove, Washer, Water Heater - High-Efficiency",2016.0,Yes,1.0,1,0,1,ARLINGTON,2017-05-03,269900.0,2017-04-05,2375.56,5,0,Central,False,Electric,208800.0,Floor Plan-Traditional,34100.0,1,2017-03-31,269000.0,269000.0,Excl. Right,-77.08898,269000.0,Condo,"Street, Assigned",,UTAH,3495.0,Colonial,30-016-624,242900,0,711,2407.12,1,Garden 1-4 Floors,1940,1944.0,22206
1214,38.86407,AR9903507,1214,1200 ARLINGTON RIDGE RD S #504,"Dishwasher, Stove, Microwave, Refrigerator",2016.0,No,1.0,1,0,1,ARLINGTON,2017-05-10,265000.0,2017-04-05,2133.02,4,0,Hot Water,False,Natural Gas,181900.0,Floor Plan-Open,36200.0,1,2017-04-01,258000.0,258000.0,Excl. Right,-77.0661,258000.0,Condo,"Free, Surface, Unassigned",,ARLINGTON RIDGE,1200.0,Traditional,35-007-054,218100,0,904,2161.34,1,Mid-Rise 5-8 Floors,1958,1948.0,22202
1215,38.83767929,AR9903101,1215,2977 COLUMBUS ST,"Dishwasher, Disposal, Refrigerator, Stove, Microwave",2016.0,Yes,2.0,2,0,2,ARLINGTON,2017-05-01,426500.0,2017-04-05,3930.58,5,0,Heat Pump(s),False,Electric,357600.0,Floor Plan-Traditional,44300.0,3,2017-03-31,425000.0,425000.0,Excl. Right,-77.100854491,425000.0,Condo,"Drvwy/Off Str, Permit Required, Street, Unassigned",All Days,COLUMBUS,2977.0,Colonial,29-010-795,401900,1,1383,3982.82,1,Townhouse,1944,1413.0,22206
1216,38.85606,AR9904440,1216,5318 8TH RD S #3,"Oven / Range - Gas, Refrigerator",2016.0,No,1.0,1,0,2,ARLINGTON,2017-04-24,115000.0,2017-04-05,1356.49,0,0,Radiator,True,Natural Gas,114400.0,Floor Plan-Open,24300.0,1,2017-04-02,120000.0,120000.0,Excl. Right,-77.12005,120000.0,Condo,Unassigned,,8TH,5318.0,Colonial,22-011-255,138700,0,695,1374.5,0,Garden 1-4 Floors,1948,2636.0,22204
1217,38.89687,AR9907757,1217,2053 WOODSTOCK ST #302,"Dishwasher, Disposal, Microwave, Stove, Refrigerator",2016.0,No,1.0,1,0,2,ARLINGTON,2017-05-19,218000.0,2017-04-11,2346.22,5,0,Wall Unit,False,Electric,215000.0,Floor Plan-Traditional,24900.0,1,2017-04-05,225000.0,225000.0,Excl. Right,-77.11816,225000.0,Condo,"Drvwy/Off Str, Unassigned",All Days,WOODSTOCK,2053.0,Traditional,07-011-060,239900,0,693,2377.4,1,Garden 1-4 Floors,1953,2431.0,22207
1218,38.88133,AR9904237,1218,851 GLEBE RD #1711,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven / Range - Gas, Refrigerator, Washer, Washer / Dryer - Stacked",2016.0,No,2.0,2,0,2,ARLINGTON,2017-06-01,659000.0,2017-04-11,5993.18,5,1,Forced Air,False,Natural Gas,561000.0,Floor Plan-Open,51800.0,1,2017-04-06,639900.0,639900.0,Excl. Right,-77.11431,639900.0,Condo,Garage,All Days,GLEBE,851.0,Contemporary,14-051-573,612800,1,1296,6072.84,2,Hi-Rise 9+ Floors,2003,4160.0,22203
1219,38.91496,AR9904339,1219,3516 VALLEY ST N,,2016.0,No,2.5,2,1,3,ARLINGTON,2017-03-09,1150000.0,2017-01-29,9888.56,0,2,Forced Air,False,Natural Gas,213100.0,,798000.0,2,2017-01-29,1150000.0,1150000.0,Excl. Right,-77.128,1150000.0,Fee Simple,"Drvwy/Off Str, Garage",,VALLEY,3516.0,Rambler,03-046-046,1011100,0,0,10019.98,0,Detached,1955,4445.0,22207
1220,38.8535669,AR9904521,1220,5565 COLUMBIA PIKE #407,"Dishwasher, Disposal, Refrigerator, Stove, Washer, Dryer",2015.0,No,1.0,1,0,2,ARLINGTON,2017-05-12,210000.0,2017-04-12,,11,0,Forced Air,False,Natural Gas,134500.0,Floor Plan-Traditional,47200.0,1,2017-04-02,209900.0,209900.0,Excl. Right,-77.119468276,209900.0,Condo,Assigned,,COLUMBIA,5565.0,Traditional,22-011-094,181700,0,1179,1809.73,1,Mid-Rise 5-8 Floors,1964,3115.0,22204
1221,38.897420000000004,AR9908424,1221,2050 CALVERT ST #407,"Dishwasher, Disposal, Dryer, Microwave, Oven / Range - Electric, Refrigerator, Washer",2016.0,No,1.0,1,0,2,ARLINGTON,2017-06-19,352000.0,2017-05-19,3366.28,43,0,Forced Air,False,Electric,315500.0,Floor Plan-Open,28700.0,1,2017-04-06,375000.0,375000.0,Excl. Right,-77.09329,385000.0,Condo,Garage,All Days,CALVERT,2050.0,Contemporary,15-007-654,344200,1,796,3411.0,2,Garden 1-4 Floors,1987,4185.0,22201
1222,38.888740000000006,AR9908025,1222,1926 MADISON ST N,"Cooktop, Dishwasher, Disposal, Dryer, Microwave, Oven - Wall, Range Hood, Refrigerator, Washer",,Yes,3.0,3,0,4,ARLINGTON,2017-06-01,921500.0,2017-04-13,,7,1,Forced Air,False,Natural Gas,,Floor Plan-Traditional,,3,2017-04-06,865000.0,865000.0,Excl. Right,-77.14359,865000.0,Fee Simple,Street,All Days,MADISON,1926.0,Cape Cod,10-019-008,0,1,2416,,2,Detached,1940,3312.0,22205
1223,38.90062,AR9904819,1223,5101 26TH RD N,,2016.0,Yes,3.0,2,2,3,ARLINGTON,2017-04-03,910000.0,2017-04-03,7404.44,0,2,Forced Air,False,Natural Gas,164800.0,Floor Plan-Open,592300.0,3,2017-04-03,910000.0,910000.0,Excl. Right,-77.13646999999997,910000.0,Fee Simple,Drvwy/Off Str,,26TH,5101.0,Colonial,02-057-014,757100,0,0,7502.84,0,Detached,1944,1717.0,22207
1224,38.89355136,AR9904877,1224,1121 ARLINGTON BLVD #730,"Dishwasher, Disposal, Oven / Range - Gas, Refrigerator",2015.0,No,1.0,1,0,1,ARLINGTON,2017-06-19,185000.0,2017-05-08,,39,0,Central,False,Natural Gas,185700.0,Floor Plan-Traditional,28600.0,1,2017-04-03,199000.0,199000.0,Excl. Right,-77.070003422,215000.0,Coop,Assigned,All Days,ARLINGTON,1121.0,Contemporary,17-039-302,214300,0,716,2134.43,1,Hi-Rise 9+ Floors,1955,3212.0,22209
1225,38.87689,AR9908224,1225,201 CLEVELAND ST,"Dishwasher, Disposal, Dryer - Front Loading, Exhaust Fan, Icemaker, Microwave, Oven / Range - Electric, Washer - Front Loading, Water Heater",2016.0,Yes,3.0,3,0,3,ARLINGTON,2017-05-26,1099000.0,2017-04-11,9329.14,5,2,Forced Air,False,Natural Gas,356500.0,,597400.0,3,2017-04-06,1099000.0,1099000.0,Excl. Right,-77.08818000000002,1099000.0,Fee Simple,"Drvwy/Off Str, Garage, Street",All Days,CLEVELAND,201.0,Colonial,18-074-030,953900,1,0,9453.14,1,Detached,1951,1148.0,22201
1226,38.87046453,AR9905007,1226,4368 PERSHING DR #43682,"Dishwasher, Disposal, Exhaust Fan, Oven / Range - Gas, Refrigerator",2016.0,No,1.0,1,0,2,ARLINGTON,2017-04-28,250000.0,2017-04-09,2471.41,4,0,"Summer / Winter Changeover, Central",False,Natural Gas,200300.0,Floor Plan-Open,52400.0,1,2017-04-05,249900.0,249900.0,Excl. Right,-77.10865348600001,249900.0,Condo,"Free, Gen Comm Elem, Permit Required, Street, Unassigned",All Days,PERSHING,4368.0,Colonial,20-026-364,252700,1,936,2504.24,1,Garden 1-4 Floors,1940,,22203
